year,month,state,EHE
1995,5,NH,535.5
1995,6,NH,537.8
1995,7,NH,536.0
1995,8,NH,540.0
1995,9,NH,541.6
1995,10,NH,544.5
1995,11,NH,545.0
1995,12,NH,546.7
1996,1,NH,546.5
1996,2,NH,548.0
1996,3,NH,548.6
1996,4,NH,548.8
1996,5,NH,550.0
1996,6,NH,553.2
1996,7,NH,552.9
1996,8,NH,554.0
1996,9,NH,554.8
1996,10,NH,556.1
1996,11,NH,557.8
1996,12,NH,558.6
1997,1,NH,560.7
1997,2,NH,561.0
1997,3,NH,561.8
1997,4,NH,563.1
1997,5,NH,567.3
1997,6,NH,568.5
1997,7,NH,570.6
1997,8,NH,570.8
1997,9,NH,573.6
1997,10,NH,575.0
1997,11,NH,576.8
1997,12,NH,577.3
1998,1,NH,581.2
1998,2,NH,583.0
1998,3,NH,585.1
1998,4,NH,584.1
1998,5,NH,585.7
1998,6,NH,585.9
1998,7,NH,588.2
1998,8,NH,588.6
1998,9,NH,589.4
1998,10,NH,590.9
1998,11,NH,593.6
1998,12,NH,595.1
1999,1,NH,597.4
1999,2,NH,599.3
1999,3,NH,599.4
1999,4,NH,601.7
1999,5,NH,601.7
1999,6,NH,603.8
1999,7,NH,605.8
1999,8,NH,607.6
1999,9,NH,606.8
1999,10,NH,609.6
1999,11,NH,608.9
1999,12,NH,611.2
2000,1,NH,613.1
2000,2,NH,614.6
2000,3,NH,616.7
2000,4,NH,618.7
2000,5,NH,619.6
2000,6,NH,620.3
2000,7,NH,621.6
2000,8,NH,621.1
2000,9,NH,622.5
2000,10,NH,623.7
2000,11,NH,626.3
2000,12,NH,627.6
2001,1,NH,631.1
2001,2,NH,631.7
2001,3,NH,630.8
2001,4,NH,628.3
2001,5,NH,628.9
2001,6,NH,627.1
2001,7,NH,623.5
2001,8,NH,621.4
2001,9,NH,621.5
2001,10,NH,620.5
2001,11,NH,618.6
2001,12,NH,617.8
2002,1,NH,617.5
2002,2,NH,617.0
2002,3,NH,617.8
2002,4,NH,617.0
2002,5,NH,616.1
2002,6,NH,616.4
2002,7,NH,616.8
2002,8,NH,615.7
2002,9,NH,616.5
2002,10,NH,615.2
2002,11,NH,614.2
2002,12,NH,614.6
2003,1,NH,613.3
2003,2,NH,612.5
2003,3,NH,612.1
2003,4,NH,611.9
2003,5,NH,612.7
2003,6,NH,615.2
2003,7,NH,615.8
2003,8,NH,617.9
2003,9,NH,616.8
2003,10,NH,618.3
2003,11,NH,619.8
2003,12,NH,620.0
2004,1,NH,618.3
2004,2,NH,619.3
2004,3,NH,622.9
2004,4,NH,623.4
2004,5,NH,625.4
2004,6,NH,624.9
2004,7,NH,626.9
2004,8,NH,627.0
2004,9,NH,627.4
2004,10,NH,629.1
2004,11,NH,628.5
2004,12,NH,628.6
2005,1,NH,632.0
2005,2,NH,630.2
2005,3,NH,629.7
2005,4,NH,632.5
2005,5,NH,633.3
2005,6,NH,632.8
2005,7,NH,635.2
2005,8,NH,634.8
2005,9,NH,637.1
2005,10,NH,636.2
2005,11,NH,637.5
2005,12,NH,639.1
2006,1,NH,635.8
2006,2,NH,637.3
2006,3,NH,638.5
2006,4,NH,641.5
2006,5,NH,639.1
2006,6,NH,640.4
2006,7,NH,641.8
2006,8,NH,641.3
2006,9,NH,641.8
2006,10,NH,642.2
2006,11,NH,641.5
2006,12,NH,643.6
2007,1,NH,643.5
2007,2,NH,644.9
2007,3,NH,644.9
2007,4,NH,642.6
2007,5,NH,645.2
2007,6,NH,646.6
2007,7,NH,646.7
2007,8,NH,645.3
2007,9,NH,645.7
2007,10,NH,645.5
2007,11,NH,646.7
2007,12,NH,647.4
2008,1,NH,649.9
2008,2,NH,648.4
2008,3,NH,648.1
2008,4,NH,648.0
2008,5,NH,647.6
2008,6,NH,647.8
2008,7,NH,647.4
2008,8,NH,647.3
2008,9,NH,647.4
2008,10,NH,644.5
2008,11,NH,642.9
2008,12,NH,638.6
2009,1,NH,637.3
2009,2,NH,632.8
2009,3,NH,629.1
2009,4,NH,626.2
2009,5,NH,627.7
2009,6,NH,625.0
2009,7,NH,621.0
2009,8,NH,621.2
2009,9,NH,622.2
2009,10,NH,621.7
2009,11,NH,620.5
2009,12,NH,621.2
2010,1,NH,620.0
2010,2,NH,619.2
2010,3,NH,621.5
2010,4,NH,621.6
2010,5,NH,624.0
2010,6,NH,621.4
2010,7,NH,621.9
2010,8,NH,621.4
2010,9,NH,621.1
2010,10,NH,623.0
2010,11,NH,622.4
2010,12,NH,623.3
2011,1,NH,623.2
2011,2,NH,623.6
2011,3,NH,624.5
2011,4,NH,626.5
2011,5,NH,624.8
2011,6,NH,624.1
2011,7,NH,624.0
2011,8,NH,623.6
2011,9,NH,625.4
2011,10,NH,625.8
2011,11,NH,627.6
2011,12,NH,626.8
2012,1,NH,629.1
2012,2,NH,627.5
2012,3,NH,629.8
2012,4,NH,629.7
2012,5,NH,629.7
2012,6,NH,631.2
2012,7,NH,631.3
2012,8,NH,632.9
2012,9,NH,634.9
2012,10,NH,633.2
2012,11,NH,633.9
2012,12,NH,633.0
2013,1,NH,634.4
2013,2,NH,635.3
2013,3,NH,634.2
2013,4,NH,635.0
2013,5,NH,636.3
2013,6,NH,635.3
2013,7,NH,635.0
2013,8,NH,637.3
2013,9,NH,636.2
2013,10,NH,638.9
2013,11,NH,639.7
2013,12,NH,640.8
2014,1,NH,641.2
2014,2,NH,641.3
2014,3,NH,641.1
2014,4,NH,642.3
2014,5,NH,640.2
2014,6,NH,643.9
2014,7,NH,644.8
2014,8,NH,638.8
2014,9,NH,646.5
2014,10,NH,646.7
2014,11,NH,647.0
2014,12,NH,648.1
2015,1,NH,648.7
2015,2,NH,647.7
2015,3,NH,650.2
2015,4,NH,650.3
2015,5,NH,654.2
2015,6,NH,654.0
2015,7,NH,654.6
2015,8,NH,653.9
2015,9,NH,655.9
2015,10,NH,657.5
2015,11,NH,659.4
2015,12,NH,659.9
2016,1,NH,660.7
2016,2,NH,663.4
2016,3,NH,662.9
2016,4,NH,665.3
2016,5,NH,664.1
2016,6,NH,663.7
2016,7,NH,666.3
2016,8,NH,666.4
2016,9,NH,670.1
2016,10,NH,668.5
2016,11,NH,669.3
2016,12,NH,669.3
2017,1,NH,669.5
2017,2,NH,669.6
2017,3,NH,670.8
2017,4,NH,672.7
2017,5,NH,672.6
2017,6,NH,673.4
2017,7,NH,674.3
2017,8,NH,674.4
2017,9,NH,673.7
2017,10,NH,674.5
2017,11,NH,674.6
2017,12,NH,675.7
2018,1,NH,675.4
2018,2,NH,677.5
2018,3,NH,677.0
2018,4,NH,676.4
2018,5,NH,677.4
2018,6,NH,678.6
2018,7,NH,678.0
2018,8,NH,677.8
2018,9,NH,677.6
2018,10,NH,679.4
2018,11,NH,680.3
2018,12,NH,680.6
2019,1,NH,681.9
2019,2,NH,683.3
2019,3,NH,684.1
2019,4,NH,682.7
2019,5,NH,684.1
2019,6,NH,684.2
2019,7,NH,683.3
2019,8,NH,684.5
2019,9,NH,684.4
2019,10,NH,685.4
2019,11,NH,686.0
2019,12,NH,687.8
2020,1,NH,687.5
2020,2,NH,689.5
2020,3,NH,682.8
2020,4,NH,571.8
2020,5,NH,589.1
2020,6,NH,609.8
2020,7,NH,621.5
2020,8,NH,635.5
2020,9,NH,644.3
2020,10,NH,648.1
2020,11,NH,649.4
2020,12,NH,643.3
2021,1,NH,651.0
2021,2,NH,649.8
2021,3,NH,654.0
2021,4,NH,657.2
2021,5,NH,659.5
2021,6,NH,659.4
2021,7,NH,667.1
2021,8,NH,668.6
2021,9,NH,666.5
2021,10,NH,673.5
2021,11,NH,674.3
2021,12,NH,674.0
2022,1,NH,675.7
2022,2,NH,679.2
2022,3,NH,682.0
2022,4,NH,684.0
2022,5,NH,682.2
2022,6,NH,681.8
2022,7,NH,689.2
2022,8,NH,689.7
2022,9,NH,691.2
2022,10,NH,690.3
2022,11,NH,692.3
2022,12,NH,693.1
2023,1,NH,695.6
2023,2,NH,696.0
2023,3,NH,696.3
2023,4,NH,697.3
2023,5,NH,697.3
2023,6,NH,700.5
2023,7,NH,699.6
2023,8,NH,699.0
2023,9,NH,700.5
2023,10,NH,699.9
2023,11,NH,700.7
2023,12,NH,701.7
2024,1,NH,702.6
2024,2,NH,702.2
2024,3,NH,703.4
2024,4,NH,701.6
2024,5,NH,698.8
2024,6,NH,705.3
2024,7,NH,704.6
2024,8,NH,706.2
2024,9,NH,704.4
2024,10,NH,707.0
2024,11,NH,708.9
2024,12,NH,711.6
2025,1,NH,710.2
2025,2,NH,709.8
2025,3,NH,710.7
2025,4,NH,709.4
2025,5,NH,711.0
2025,6,NH,710.3
2025,7,NH,708.7
2025,8,NH,706.8
2025,9,NH,708.9
2025,10,NH,708.9
2025,11,NH,706.6
2025,12,NH,705.6
1990,1,NJ,3703.3
1990,2,NJ,3701.9
1990,3,NJ,3703.4
1990,4,NJ,3676.5
1990,5,NJ,3667.7
1990,6,NJ,3659.0
1990,7,NJ,3649.4
1990,8,NJ,3641.1
1990,9,NJ,3616.7
1990,10,NJ,3589.5
1990,11,NJ,3570.9
1990,12,NJ,3560.4
1991,1,NJ,3555.0
1991,2,NJ,3543.9
1991,3,NJ,3536.4
1991,4,NJ,3524.8
1991,5,NJ,3515.0
1991,6,NJ,3503.9
1991,7,NJ,3495.0
1991,8,NJ,3490.2
1991,9,NJ,3486.9
1991,10,NJ,3481.5
1991,11,NJ,3481.8
1991,12,NJ,3476.8
1992,1,NJ,3469.2
1992,2,NJ,3469.8
1992,3,NJ,3459.7
1992,4,NJ,3452.9
1992,5,NJ,3453.3
1992,6,NJ,3455.3
1992,7,NJ,3470.3
1992,8,NJ,3468.2
1992,9,NJ,3458.8
1992,10,NJ,3470.0
1992,11,NJ,3472.3
1992,12,NJ,3470.2
1993,1,NJ,3489.7
1993,2,NJ,3495.3
1993,3,NJ,3480.1
1993,4,NJ,3488.5
1993,5,NJ,3493.4
1993,6,NJ,3495.5
1993,7,NJ,3492.5
1993,8,NJ,3497.3
1993,9,NJ,3496.9
1993,10,NJ,3511.2
1993,11,NJ,3514.7
1993,12,NJ,3521.8
1994,1,NJ,3514.1
1994,2,NJ,3505.6
1994,3,NJ,3523.9
1994,4,NJ,3544.2
1994,5,NJ,3553.8
1994,6,NJ,3553.9
1994,7,NJ,3564.8
1994,8,NJ,3574.1
1994,9,NJ,3576.3
1994,10,NJ,3582.7
1994,11,NJ,3588.3
1994,12,NJ,3594.2
1995,1,NJ,3596.2
1995,2,NJ,3593.1
1995,3,NJ,3598.8
1995,4,NJ,3603.6
1995,5,NJ,3601.3
1995,6,NJ,3592.4
1995,7,NJ,3594.4
1995,8,NJ,3607.5
1995,9,NJ,3612.0
1995,10,NJ,3613.5
1995,11,NJ,3610.8
1995,12,NJ,3611.0
1996,1,NJ,3591.8
1996,2,NJ,3617.9
1996,3,NJ,3622.5
1996,4,NJ,3620.4
1996,5,NJ,3636.6
1996,6,NJ,3642.0
1996,7,NJ,3644.4
1996,8,NJ,3651.0
1996,9,NJ,3655.7
1996,10,NJ,3659.3
1996,11,NJ,3668.2
1996,12,NJ,3674.4
1997,1,NJ,3684.8
1997,2,NJ,3692.4
1997,3,NJ,3698.9
1997,4,NJ,3706.8
1997,5,NJ,3715.7
1997,6,NJ,3722.1
1997,7,NJ,3730.9
1997,8,NJ,3727.6
1997,9,NJ,3746.9
1997,10,NJ,3750.0
1997,11,NJ,3758.7
1997,12,NJ,3765.9
1998,1,NJ,3778.6
1998,2,NJ,3781.5
1998,3,NJ,3781.3
1998,4,NJ,3787.2
1998,5,NJ,3802.6
1998,6,NJ,3801.6
1998,7,NJ,3802.9
1998,8,NJ,3807.3
1998,9,NJ,3816.2
1998,10,NJ,3830.7
1998,11,NJ,3836.1
1998,12,NJ,3845.5
1999,1,NJ,3862.2
1999,2,NJ,3875.4
1999,3,NJ,3881.3
1999,4,NJ,3888.9
1999,5,NJ,3889.7
1999,6,NJ,3898.6
1999,7,NJ,3913.8
1999,8,NJ,3917.1
1999,9,NJ,3915.7
1999,10,NJ,3934.0
1999,11,NJ,3941.2
1999,12,NJ,3953.3
2000,1,NJ,3969.4
2000,2,NJ,3969.3
2000,3,NJ,3984.9
2000,4,NJ,3992.1
2000,5,NJ,3994.4
2000,6,NJ,3999.8
2000,7,NJ,4005.5
2000,8,NJ,4002.8
2000,9,NJ,4013.1
2000,10,NJ,4009.4
2000,11,NJ,4018.0
2000,12,NJ,4031.0
2001,1,NJ,4007.5
2001,2,NJ,4011.1
2001,3,NJ,4006.1
2001,4,NJ,4016.7
2001,5,NJ,4019.5
2001,6,NJ,4020.3
2001,7,NJ,3999.7
2001,8,NJ,3997.2
2001,9,NJ,3999.5
2001,10,NJ,4008.4
2001,11,NJ,4004.5
2001,12,NJ,4001.7
2002,1,NJ,4015.2
2002,2,NJ,4018.2
2002,3,NJ,4017.1
2002,4,NJ,4003.6
2002,5,NJ,3998.3
2002,6,NJ,3990.5
2002,7,NJ,3971.4
2002,8,NJ,3974.9
2002,9,NJ,3975.6
2002,10,NJ,3976.6
2002,11,NJ,3982.2
2002,12,NJ,3980.6
2003,1,NJ,3986.6
2003,2,NJ,3975.4
2003,3,NJ,3969.9
2003,4,NJ,3976.3
2003,5,NJ,3981.1
2003,6,NJ,3975.4
2003,7,NJ,3988.0
2003,8,NJ,3987.4
2003,9,NJ,3989.5
2003,10,NJ,3990.9
2003,11,NJ,3992.3
2003,12,NJ,3989.0
2004,1,NJ,3982.4
2004,2,NJ,3986.7
2004,3,NJ,3993.5
2004,4,NJ,3987.1
2004,5,NJ,3999.0
2004,6,NJ,4004.2
2004,7,NJ,4005.4
2004,8,NJ,4009.1
2004,9,NJ,4014.1
2004,10,NJ,4015.6
2004,11,NJ,4023.2
2004,12,NJ,4027.7
2005,1,NJ,4026.4
2005,2,NJ,4030.7
2005,3,NJ,4024.6
2005,4,NJ,4041.9
2005,5,NJ,4042.4
2005,6,NJ,4046.1
2005,7,NJ,4049.8
2005,8,NJ,4051.3
2005,9,NJ,4053.8
2005,10,NJ,4047.2
2005,11,NJ,4056.0
2005,12,NJ,4056.4
2006,1,NJ,4066.3
2006,2,NJ,4070.9
2006,3,NJ,4078.5
2006,4,NJ,4074.0
2006,5,NJ,4072.9
2006,6,NJ,4073.6
2006,7,NJ,4073.5
2006,8,NJ,4078.0
2006,9,NJ,4073.5
2006,10,NJ,4074.8
2006,11,NJ,4077.1
2006,12,NJ,4083.5
2007,1,NJ,4078.6
2007,2,NJ,4068.9
2007,3,NJ,4075.2
2007,4,NJ,4076.1
2007,5,NJ,4084.8
2007,6,NJ,4085.7
2007,7,NJ,4083.6
2007,8,NJ,4084.3
2007,9,NJ,4074.2
2007,10,NJ,4088.7
2007,11,NJ,4087.2
2007,12,NJ,4088.8
2008,1,NJ,4097.0
2008,2,NJ,4095.1
2008,3,NJ,4093.5
2008,4,NJ,4082.9
2008,5,NJ,4073.8
2008,6,NJ,4068.2
2008,7,NJ,4055.1
2008,8,NJ,4042.5
2008,9,NJ,4033.9
2008,10,NJ,4015.9
2008,11,NJ,3996.1
2008,12,NJ,3977.2
2009,1,NJ,3961.1
2009,2,NJ,3946.5
2009,3,NJ,3923.5
2009,4,NJ,3901.6
2009,5,NJ,3905.3
2009,6,NJ,3893.3
2009,7,NJ,3880.1
2009,8,NJ,3877.9
2009,9,NJ,3872.3
2009,10,NJ,3862.4
2009,11,NJ,3864.2
2009,12,NJ,3864.3
2010,1,NJ,3855.2
2010,2,NJ,3841.9
2010,3,NJ,3844.8
2010,4,NJ,3859.6
2010,5,NJ,3869.0
2010,6,NJ,3865.0
2010,7,NJ,3854.7
2010,8,NJ,3847.9
2010,9,NJ,3835.5
2010,10,NJ,3844.0
2010,11,NJ,3840.4
2010,12,NJ,3841.2
2011,1,NJ,3835.0
2011,2,NJ,3838.5
2011,3,NJ,3839.0
2011,4,NJ,3844.3
2011,5,NJ,3840.4
2011,6,NJ,3839.5
2011,7,NJ,3852.7
2011,8,NJ,3846.5
2011,9,NJ,3854.8
2011,10,NJ,3856.4
2011,11,NJ,3859.4
2011,12,NJ,3862.7
2012,1,NJ,3875.5
2012,2,NJ,3883.0
2012,3,NJ,3893.9
2012,4,NJ,3874.0
2012,5,NJ,3881.3
2012,6,NJ,3890.5
2012,7,NJ,3885.8
2012,8,NJ,3891.6
2012,9,NJ,3898.9
2012,10,NJ,3902.5
2012,11,NJ,3885.4
2012,12,NJ,3905.8
2013,1,NJ,3922.2
2013,2,NJ,3927.6
2013,3,NJ,3933.0
2013,4,NJ,3918.9
2013,5,NJ,3923.5
2013,6,NJ,3932.4
2013,7,NJ,3934.8
2013,8,NJ,3943.8
2013,9,NJ,3943.7
2013,10,NJ,3945.2
2013,11,NJ,3949.3
2013,12,NJ,3944.9
2014,1,NJ,3943.6
2014,2,NJ,3939.8
2014,3,NJ,3941.0
2014,4,NJ,3962.6
2014,5,NJ,3970.7
2014,6,NJ,3967.6
2014,7,NJ,3971.7
2014,8,NJ,3971.7
2014,9,NJ,3976.4
2014,10,NJ,3976.2
2014,11,NJ,3983.0
2014,12,NJ,3987.7
2015,1,NJ,3979.9
2015,2,NJ,3983.2
2015,3,NJ,3985.6
2015,4,NJ,3986.9
2015,5,NJ,4002.6
2015,6,NJ,4003.1
2015,7,NJ,4013.4
2015,8,NJ,4019.1
2015,9,NJ,4020.2
2015,10,NJ,4031.3
2015,11,NJ,4038.8
2015,12,NJ,4039.6
2016,1,NJ,4034.7
2016,2,NJ,4043.7
2016,3,NJ,4053.9
2016,4,NJ,4056.1
2016,5,NJ,4054.6
2016,6,NJ,4058.3
2016,7,NJ,4077.8
2016,8,NJ,4079.6
2016,9,NJ,4092.0
2016,10,NJ,4090.0
2016,11,NJ,4093.9
2016,12,NJ,4099.2
2017,1,NJ,4102.2
2017,2,NJ,4107.1
2017,3,NJ,4107.1
2017,4,NJ,4106.7
2017,5,NJ,4121.3
2017,6,NJ,4128.6
2017,7,NJ,4124.1
2017,8,NJ,4129.3
2017,9,NJ,4139.9
2017,10,NJ,4141.0
2017,11,NJ,4141.9
2017,12,NJ,4148.2
2018,1,NJ,4139.0
2018,2,NJ,4151.4
2018,3,NJ,4148.1
2018,4,NJ,4151.3
2018,5,NJ,4157.8
2018,6,NJ,4164.0
2018,7,NJ,4165.2
2018,8,NJ,4164.1
2018,9,NJ,4165.2
2018,10,NJ,4175.7
2018,11,NJ,4184.2
2018,12,NJ,4181.8
2019,1,NJ,4187.8
2019,2,NJ,4187.5
2019,3,NJ,4192.9
2019,4,NJ,4196.3
2019,5,NJ,4193.8
2019,6,NJ,4200.7
2019,7,NJ,4206.2
2019,8,NJ,4201.4
2019,9,NJ,4201.5
2019,10,NJ,4203.0
2019,11,NJ,4215.3
2019,12,NJ,4212.1
2020,1,NJ,4219.6
2020,2,NJ,4225.1
2020,3,NJ,4195.3
2020,4,NJ,3501.4
2020,5,NJ,3515.6
2020,6,NJ,3576.6
2020,7,NJ,3706.4
2020,8,NJ,3780.1
2020,9,NJ,3870.2
2020,10,NJ,3901.5
2020,11,NJ,3906.0
2020,12,NJ,3910.0
2021,1,NJ,3931.0
2021,2,NJ,3941.1
2021,3,NJ,3961.4
2021,4,NJ,3983.7
2021,5,NJ,3995.2
2021,6,NJ,4011.1
2021,7,NJ,4050.0
2021,8,NJ,4057.4
2021,9,NJ,4074.5
2021,10,NJ,4135.3
2021,11,NJ,4154.2
2021,12,NJ,4174.4
2022,1,NJ,4176.6
2022,2,NJ,4209.5
2022,3,NJ,4222.3
2022,4,NJ,4227.8
2022,5,NJ,4232.3
2022,6,NJ,4233.5
2022,7,NJ,4261.2
2022,8,NJ,4266.4
2022,9,NJ,4265.7
2022,10,NJ,4273.9
2022,11,NJ,4287.2
2022,12,NJ,4289.8
2023,1,NJ,4307.1
2023,2,NJ,4309.7
2023,3,NJ,4309.5
2023,4,NJ,4296.4
2023,5,NJ,4316.4
2023,6,NJ,4330.4
2023,7,NJ,4327.1
2023,8,NJ,4332.6
2023,9,NJ,4346.1
2023,10,NJ,4338.4
2023,11,NJ,4345.0
2023,12,NJ,4354.0
2024,1,NJ,4351.5
2024,2,NJ,4356.2
2024,3,NJ,4360.0
2024,4,NJ,4362.3
2024,5,NJ,4369.2
2024,6,NJ,4375.6
2024,7,NJ,4360.6
2024,8,NJ,4360.3
2024,9,NJ,4375.4
2024,10,NJ,4375.9
2024,11,NJ,4375.4
2024,12,NJ,4393.2
2025,1,NJ,4384.3
2025,2,NJ,4396.7
2025,3,NJ,4393.3
2025,4,NJ,4394.5
2025,5,NJ,4392.3
2025,6,NJ,4377.9
2025,7,NJ,4384.3
2025,8,NJ,4390.9
2025,9,NJ,4401.3
2025,10,NJ,4397.7
2025,11,NJ,4396.5
2025,12,NJ,4402.2
1990,1,NM,572.6
1990,2,NM,572.8
1990,3,NM,575.3
1990,4,NM,579.8
1990,5,NM,581.7
1990,6,NM,585.7
1990,7,NM,581.5
1990,8,NM,582.0
1990,9,NM,581.5
1990,10,NM,582.2
1990,11,NM,586.1
1990,12,NM,582.5
1991,1,NM,582.0
1991,2,NM,582.8
1991,3,NM,581.8
1991,4,NM,583.0
1991,5,NM,583.4
1991,6,NM,584.3
1991,7,NM,587.1
1991,8,NM,587.6
1991,9,NM,589.3
1991,10,NM,587.3
1991,11,NM,587.4
1991,12,NM,589.3
1992,1,NM,590.9
1992,2,NM,591.7
1992,3,NM,593.5
1992,4,NM,595.8
1992,5,NM,597.8
1992,6,NM,602.2
1992,7,NM,603.5
1992,8,NM,604.0
1992,9,NM,606.1
1992,10,NM,608.0
1992,11,NM,614.0
1992,12,NM,610.5
1993,1,NM,611.5
1993,2,NM,614.0
1993,3,NM,616.4
1993,4,NM,621.2
1993,5,NM,621.4
1993,6,NM,624.5
1993,7,NM,625.3
1993,8,NM,627.8
1993,9,NM,633.1
1993,10,NM,638.1
1993,11,NM,638.9
1993,12,NM,641.9
1994,1,NM,642.0
1994,2,NM,644.9
1994,3,NM,647.0
1994,4,NM,649.0
1994,5,NM,651.2
1994,6,NM,656.2
1994,7,NM,661.1
1994,8,NM,660.5
1994,9,NM,663.4
1994,10,NM,665.2
1994,11,NM,672.0
1994,12,NM,674.0
1995,1,NM,677.6
1995,2,NM,679.3
1995,3,NM,679.5
1995,4,NM,678.8
1995,5,NM,680.6
1995,6,NM,683.1
1995,7,NM,681.5
1995,8,NM,683.9
1995,9,NM,685.6
1995,10,NM,685.1
1995,11,NM,686.8
1995,12,NM,687.5
1996,1,NM,688.3
1996,2,NM,689.9
1996,3,NM,689.9
1996,4,NM,692.8
1996,5,NM,693.5
1996,6,NM,694.5
1996,7,NM,695.1
1996,8,NM,694.3
1996,9,NM,696.1
1996,10,NM,698.5
1996,11,NM,700.3
1996,12,NM,701.7
1997,1,NM,699.9
1997,2,NM,701.7
1997,3,NM,701.5
1997,4,NM,704.7
1997,5,NM,706.6
1997,6,NM,707.9
1997,7,NM,710.7
1997,8,NM,710.6
1997,9,NM,712.0
1997,10,NM,714.5
1997,11,NM,716.1
1997,12,NM,717.8
1998,1,NM,716.5
1998,2,NM,718.4
1998,3,NM,718.8
1998,4,NM,718.8
1998,5,NM,720.2
1998,6,NM,720.9
1998,7,NM,721.2
1998,8,NM,720.3
1998,9,NM,720.9
1998,10,NM,719.6
1998,11,NM,721.4
1998,12,NM,722.9
1999,1,NM,724.7
1999,2,NM,724.0
1999,3,NM,724.9
1999,4,NM,726.0
1999,5,NM,727.0
1999,6,NM,729.8
1999,7,NM,730.7
1999,8,NM,732.8
1999,9,NM,734.0
1999,10,NM,735.0
1999,11,NM,734.8
1999,12,NM,734.5
2000,1,NM,735.8
2000,2,NM,737.6
2000,3,NM,740.4
2000,4,NM,742.2
2000,5,NM,743.7
2000,6,NM,742.3
2000,7,NM,745.5
2000,8,NM,747.6
2000,9,NM,748.5
2000,10,NM,749.0
2000,11,NM,751.6
2000,12,NM,753.5
2001,1,NM,752.8
2001,2,NM,754.8
2001,3,NM,757.1
2001,4,NM,757.0
2001,5,NM,758.0
2001,6,NM,759.1
2001,7,NM,758.3
2001,8,NM,758.8
2001,9,NM,758.9
2001,10,NM,756.5
2001,11,NM,757.2
2001,12,NM,757.0
2002,1,NM,760.7
2002,2,NM,760.5
2002,3,NM,762.4
2002,4,NM,764.3
2002,5,NM,765.2
2002,6,NM,766.9
2002,7,NM,767.4
2002,8,NM,767.6
2002,9,NM,769.4
2002,10,NM,767.1
2002,11,NM,769.2
2002,12,NM,770.4
2003,1,NM,772.5
2003,2,NM,772.1
2003,3,NM,771.5
2003,4,NM,772.7
2003,5,NM,772.5
2003,6,NM,774.1
2003,7,NM,776.0
2003,8,NM,776.6
2003,9,NM,776.9
2003,10,NM,778.7
2003,11,NM,780.5
2003,12,NM,781.3
2004,1,NM,782.6
2004,2,NM,784.1
2004,3,NM,785.1
2004,4,NM,786.5
2004,5,NM,788.3
2004,6,NM,788.8
2004,7,NM,790.9
2004,8,NM,790.8
2004,9,NM,789.7
2004,10,NM,796.9
2004,11,NM,797.7
2004,12,NM,799.2
2005,1,NM,798.7
2005,2,NM,799.7
2005,3,NM,800.1
2005,4,NM,804.9
2005,5,NM,805.8
2005,6,NM,805.5
2005,7,NM,809.8
2005,8,NM,811.1
2005,9,NM,812.6
2005,10,NM,813.1
2005,11,NM,817.1
2005,12,NM,818.2
2006,1,NM,821.5
2006,2,NM,825.4
2006,3,NM,828.4
2006,4,NM,828.9
2006,5,NM,830.7
2006,6,NM,833.9
2006,7,NM,832.5
2006,8,NM,833.2
2006,9,NM,835.7
2006,10,NM,833.4
2006,11,NM,836.1
2006,12,NM,837.7
2007,1,NM,836.9
2007,2,NM,839.4
2007,3,NM,843.6
2007,4,NM,840.0
2007,5,NM,840.9
2007,6,NM,842.8
2007,7,NM,842.4
2007,8,NM,843.6
2007,9,NM,844.0
2007,10,NM,845.6
2007,11,NM,846.9
2007,12,NM,848.5
2008,1,NM,846.5
2008,2,NM,848.7
2008,3,NM,848.8
2008,4,NM,848.7
2008,5,NM,847.6
2008,6,NM,847.9
2008,7,NM,846.4
2008,8,NM,847.1
2008,9,NM,847.7
2008,10,NM,844.5
2008,11,NM,840.7
2008,12,NM,835.3
2009,1,NM,829.1
2009,2,NM,823.7
2009,3,NM,817.2
2009,4,NM,812.7
2009,5,NM,812.2
2009,6,NM,810.0
2009,7,NM,808.3
2009,8,NM,808.4
2009,9,NM,806.3
2009,10,NM,803.1
2009,11,NM,802.1
2009,12,NM,801.1
2010,1,NM,800.2
2010,2,NM,800.5
2010,3,NM,801.3
2010,4,NM,803.0
2010,5,NM,805.6
2010,6,NM,807.8
2010,7,NM,805.8
2010,8,NM,802.1
2010,9,NM,796.6
2010,10,NM,799.7
2010,11,NM,799.2
2010,12,NM,800.4
2011,1,NM,798.3
2011,2,NM,799.9
2011,3,NM,800.7
2011,4,NM,801.5
2011,5,NM,801.7
2011,6,NM,802.6
2011,7,NM,804.6
2011,8,NM,800.7
2011,9,NM,800.9
2011,10,NM,797.8
2011,11,NM,797.6
2011,12,NM,798.3
2012,1,NM,796.1
2012,2,NM,799.3
2012,3,NM,802.0
2012,4,NM,799.8
2012,5,NM,800.6
2012,6,NM,803.8
2012,7,NM,801.8
2012,8,NM,800.3
2012,9,NM,803.1
2012,10,NM,810.2
2012,11,NM,809.8
2012,12,NM,808.0
2013,1,NM,808.9
2013,2,NM,809.4
2013,3,NM,808.5
2013,4,NM,811.0
2013,5,NM,812.3
2013,6,NM,808.1
2013,7,NM,808.2
2013,8,NM,809.4
2013,9,NM,810.0
2013,10,NM,810.6
2013,11,NM,810.4
2013,12,NM,811.7
2014,1,NM,813.9
2014,2,NM,812.7
2014,3,NM,812.1
2014,4,NM,814.1
2014,5,NM,818.0
